age,taille,poids,revenu_estime_mois,risque_personnel,loyer_mensuel,montant_pret
73,172.9,58.0,2391.0,0.88,10000.0,500.0
29,169.4,45.8,2911.0,0.38,826.0,21056.2787362849
48,174.4,66.7,1774.0,0.0,282.1,19029.62459253628
72,170.2,72.7,1763.0,0.25,1001.26,12414.20852517804
21,169.1,78.1,3162.0,0.28,10000.0,500.0
73,180.5,98.8,3428.0,0.14,5000.0,39167.9619906287
20,195.5,85.3,500.0,0.95,10000.0,9469.21819454952
63,169.3,45.5,4379.0,0.99,5000.0,500.0
60,175.5,75.9,3575.0,0.03,5000.0,500.0
74,162.1,84.3,2846.0,0.67,5000.0,500.0
44,153.0,66.7,2201.0,0.52,5000.0,23357.464213610703
30,174.1,78.1,3845.0,0.83,5000.0,500.0
25,181.4,51.3,500.0,0.63,5000.0,500.0
25,165.2,77.8,2897.0,0.25,5000.0,500.0
39,178.8,56.7,1393.0,0.68,10000.0,24202.990829663617
72,155.4,59.9,1735.0,0.2,5000.0,20322.070993627203
23,162.8,47.9,3363.0,0.1,5000.0,3370.244652638209
27,180.0,61.2,2232.0,0.68,10000.0,15632.319701686563
23,156.9,69.7,3731.0,0.79,5000.0,26716.598698015896
28,186.0,71.8,2451.0,0.4,5000.0,4424.393608281789
38,173.1,61.8,2692.0,0.98,5000.0,500.0
28,153.9,53.1,2213.0,0.67,5000.0,20222.110654501925
70,159.2,82.0,3966.0,0.38,5000.0,500.0
56,174.7,61.4,500.0,0.29,5000.0,500.0
73,175.5,90.5,2821.0,0.73,1175.39,7559.539084507945
34,165.1,67.5,4583.0,0.05,5000.0,17713.619430511164
69,160.6,56.5,5338.0700000000015,0.47,1126.4,21227.97399595873
59,182.7,78.4,5002.0,0.77,5000.0,38794.98945320603
65,185.4,81.2,1763.0,0.03,10000.0,16549.31378696634
47,166.7,57.6,1551.0,0.74,5000.0,500.0
59,165.9,58.8,3438.0,0.04,769.41,40021.07903996854
39,162.3,84.5,3760.0,0.44,5000.0,12011.989986025044
51,176.7,66.9,2377.0,0.55,674.11,500.0
25,173.1,69.0,3876.0,0.0,10000.0,17296.982029780815
38,187.3,82.1,3840.0,0.62,5000.0,500.0
53,174.7,60.5,3112.0,0.86,5000.0,26558.92519186879
35,155.5,56.7,4018.0,0.87,5000.0,18212.679544255006
66,172.9,58.1,2594.0,0.31,633.0,24265.39102083379
75,180.3,67.4,3978.0,0.05,5000.0,500.0
64,157.0,61.0,3371.0,0.61,675.32,500.0
70,170.9,70.8,3220.0,0.46,10000.0,500.0
46,175.1,38.5,2699.0,0.81,745.72,500.0
20,187.0,52.6,3660.0,0.86,10000.0,30635.460993688444
37,166.3,43.5,1381.0,0.65,5000.0,10792.590083012448
18,168.4,47.1,1491.0,0.28,5000.0,8140.925052714037
71,150.9,70.7,2523.0,0.37,10000.0,500.0
50,170.1,73.3,1395.0,0.18,5000.0,17698.427159704308
72,176.2,73.3,1843.0,0.08,5000.0,500.0
49,177.4,66.8,1407.0,0.17,1147.02,500.0
31,173.6,65.9,1275.0,0.34,879.68,5902.493239218105
69,187.3,52.0,2505.0,0.08,5000.0,500.0
74,184.0,81.0,956.0,0.43,680.89,15359.683671515268
43,166.8,85.3,3752.0,0.68,900.26,500.0
55,189.2,82.0,1276.0,0.86,912.73,500.0
37,168.1,48.5,1469.0,0.52,5000.0,500.0
29,181.9,70.2,3714.0,0.1,5000.0,500.0
67,168.5,66.0,1746.0,0.98,5000.0,4315.963581596942
37,159.9,94.3,3949.0,0.08,1380.99,22287.477384011592
58,144.4,87.9,3116.0,0.97,764.55,19819.013781889007
73,168.4,78.5,1323.0,0.76,5000.0,500.0
43,161.8,70.7,1590.0,0.51,5000.0,21258.71400908632
35,156.7,57.0,3077.0,0.88,565.64,500.0
48,153.2,54.7,1634.0,0.29,10000.0,500.0
65,161.4,75.1,1813.0,0.25,5000.0,20217.76112938132
29,183.6,72.9,2565.0,0.97,5000.0,2632.445081261514
53,170.2,89.1,2024.0,0.51,5000.0,500.0
62,168.3,76.5,700.0,0.09,10000.0,500.0
64,173.8,82.4,3097.0,0.56,628.52,12664.864333568616
54,163.3,77.4,4090.0,0.73,5000.0,500.0
25,173.6,33.4,3056.0,0.05,5000.0,16447.866538942402
20,170.1,70.0,3030.0,0.59,10000.0,14100.24417709665
64,190.8,65.2,1881.0,0.72,5000.0,18499.458610692287
38,173.7,58.6,3587.0,0.02,5000.0,1175.9417125560406
37,180.9,48.5,3025.0,0.7,976.17,9619.878455944596
49,173.5,70.4,614.0,0.38,5000.0,500.0
37,167.8,58.1,1548.0,0.79,5000.0,500.0
69,175.9,67.5,2085.0,0.18,10000.0,14432.874620616878
36,155.4,64.6,2568.0,0.87,5000.0,500.0
27,168.3,35.6,1495.0,0.6,828.92,14788.283443687496
65,152.3,71.1,3266.0,0.42,403.87,5544.927985264972
63,186.4,80.6,794.0,0.0,134.55,500.0
75,174.9,51.1,1588.0,0.58,972.83,19167.533093106376
45,182.0,76.4,674.0,0.71,5000.0,19191.429009897693
54,171.3,99.3,3207.0,0.66,5000.0,500.0
37,183.7,60.8,3563.0,0.18,10000.0,1126.8712051006437
49,171.6,89.7,3423.0,0.6,10000.0,21989.973066116017
50,156.7,58.2,3087.0,0.44,1141.67,7197.898391215881
26,167.5,65.5,2186.0,0.65,10000.0,500.0
35,180.6,82.6,1118.0,0.05,5000.0,500.0
59,169.0,47.1,5031.0,0.58,10000.0,500.0
44,171.9,61.6,1519.0,0.46,571.17,19375.10083964173
46,171.1,59.2,3486.0,0.5,1374.15,500.0
48,177.9,73.3,2638.0,0.84,994.58,500.0
56,174.7,59.8,3492.0,0.84,5000.0,23974.90743506855
63,186.0,60.3,1487.0,0.82,10000.0,6128.720431524347
32,164.8,62.0,3476.0,0.52,5000.0,500.0
27,176.5,66.7,1453.0,0.46,5000.0,500.0
43,159.9,70.6,1602.0,0.5,5000.0,22293.10886024468
70,167.5,86.9,2133.0,0.87,10000.0,500.0
72,167.5,58.2,2334.0,0.83,5000.0,500.0
28,169.3,52.2,500.0,0.43,5000.0,500.0
37,160.1,78.4,5338.0700000000015,0.06,5000.0,500.0
66,174.9,86.7,1795.0,0.93,5000.0,500.0
66,167.8,97.0,2777.0,0.99,5000.0,500.0
58,163.1,55.8,3152.0,0.3,993.55,1123.2100965294858
70,157.2,81.8,3571.0,0.65,5000.0,10405.210588850245
73,169.1,102.7,528.0,0.47,5000.0,3683.401642577808
45,184.6,82.5,3017.0,0.44,5000.0,500.0
62,156.5,83.8,604.0,0.54,563.9,500.0
46,182.1,91.6,1548.0,0.01,5000.0,500.0
43,168.3,61.4,3979.0,0.78,5000.0,500.0
53,179.6,73.0,3988.0,0.35,5000.0,12049.899900260763
30,171.4,89.2,3795.0,0.92,576.2,500.0
19,152.1,44.7,4507.0,0.32,942.3,3702.023245177296
27,162.1,86.8,1231.0,0.81,738.09,6901.805979396253
20,169.5,67.2,3279.0,0.94,5000.0,1304.2596366632886
34,188.0,71.9,1345.0,0.74,10000.0,500.0
73,173.2,13.2,2875.0,0.03,10000.0,500.0
55,190.5,81.3,3668.0,0.28,10000.0,20543.74248454139
65,165.6,72.3,3632.0,0.96,5000.0,5821.296252649983
49,176.5,40.2,1405.0,0.02,5000.0,18162.881263818177
29,176.8,73.2,1932.0,0.53,5000.0,9899.003882493382
54,178.4,73.6,1099.0,0.55,5000.0,500.0
71,177.8,67.0,2521.0,0.58,243.55,500.0
57,168.6,70.7,3852.0,0.93,5000.0,7133.205772691494
27,166.4,79.2,694.0,0.46,1174.98,1496.1430046037783
20,161.0,55.2,2626.0,0.41,10000.0,500.0
55,163.5,63.2,1995.0,0.31,815.65,500.0
43,178.3,76.5,2583.0,0.59,5000.0,580.0468107708698
33,165.3,67.8,1298.0,0.81,472.73,6622.958979458625
19,159.3,73.3,2163.0,0.83,10000.0,500.0
35,162.3,76.5,2369.0,0.07,5000.0,500.0
32,169.7,89.3,1471.0,0.27,10000.0,500.0
44,172.0,94.6,1830.0,0.14,702.66,20429.51844560236
37,167.6,42.5,2350.0,0.39,5000.0,12250.253985370638
18,171.6,74.1,1958.0,0.47,681.07,500.0
71,170.3,50.0,2756.0,0.78,10000.0,500.0
31,165.1,49.5,1424.0,0.51,497.9,500.0
28,157.3,76.0,2870.0,0.96,10000.0,500.0
60,177.4,55.0,3489.0,0.08,703.06,23686.28139027623
21,176.9,81.9,1997.0,0.41,164.35,500.0
19,188.0,63.4,2007.0,0.35,5000.0,500.0
56,171.4,70.7,3440.0,0.26,10000.0,23229.62608175049
27,171.4,54.5,2791.0,0.63,5000.0,500.0
68,179.7,49.1,4082.0,0.35,5000.0,500.0
30,175.9,66.8,1643.0,0.63,10000.0,500.0
61,185.7,82.1,4106.0,0.82,1465.81,34851.26909312449
53,179.2,48.7,2173.0,0.42,5000.0,20198.864680046823
29,180.0,98.9,2073.0,0.1,560.71,500.0
64,164.7,68.7,4033.0,0.86,5000.0,3241.9431158907564
65,164.9,84.4,2854.0,0.09,5000.0,1373.6904083839229
60,162.5,55.0,500.0,0.1,10000.0,500.0
59,165.7,92.5,2563.0,0.72,1128.05,500.0
28,181.9,56.2,1833.0,0.48,1116.37,500.0
29,196.8,60.5,1703.0,0.38,5000.0,23310.445100036628
23,175.9,55.0,5338.0700000000015,0.53,10000.0,33592.239988454945
22,163.4,75.3,2164.0,0.64,796.45,12486.50469930078
32,186.3,47.3,2127.0,0.13,879.59,10789.428595650035
58,177.7,95.9,2750.0,0.48,5000.0,500.0
31,169.3,85.7,3771.0,0.48,5000.0,27149.517197480734
59,166.6,70.2,648.0,0.86,5000.0,500.0
37,159.4,83.2,2281.0,0.93,5000.0,500.0
31,179.4,91.6,1491.0,0.57,10000.0,500.0
71,167.1,94.0,1656.0,0.15,5000.0,500.0
56,162.8,70.1,4006.0,0.12,10000.0,40021.07903996854
44,195.2,81.9,1564.0,0.92,5000.0,22667.469609067877
60,178.6,67.9,2646.0,0.49,10000.0,3414.202081342583
39,159.0,95.8,1746.0,0.39,5000.0,21903.88886945777
55,169.0,59.8,3196.0,0.58,10000.0,11816.974579119644
56,165.2,92.6,3025.0,0.43,1282.45,4722.4388158025085
21,171.1,71.6,3620.0,0.58,5000.0,500.0
36,149.6,79.9,1844.0,0.88,5000.0,40021.07903996854
75,179.7,78.3,4744.0,0.27,10000.0,6661.627287289409
32,182.8,64.9,1763.0,0.0,5000.0,500.0
64,180.5,26.9,1184.0,0.71,584.46,500.0
35,163.0,74.9,2538.0,0.91,1082.83,12905.817472108589
55,153.3,76.3,2811.0,0.54,5000.0,500.0
34,167.9,61.9,3075.0,0.67,10000.0,14982.42199656444
31,174.3,52.0,1927.0,0.52,5000.0,500.0
60,169.1,56.1,3109.0,0.19,5000.0,32857.09777564318
50,184.1,84.2,3251.0,0.53,913.21,18105.06432393928
38,164.6,74.2,2240.0,0.34,10000.0,500.0
47,158.9,80.3,500.0,0.05,5000.0,6210.585120723677
58,157.2,65.1,765.0,0.5,5000.0,500.0
52,187.3,81.2,545.0,0.82,532.2,1997.1270482276104
38,169.8,46.0,2122.0,0.59,10000.0,11011.361049341514
20,166.0,67.9,4035.0,0.6,717.99,742.3486780017516
33,173.1,54.5,793.0,0.5,658.83,500.0
30,173.3,38.5,2815.0,0.2,5000.0,5561.967252107353
38,166.6,78.3,2948.0,0.92,5000.0,8397.305449219004
61,152.2,46.4,2365.0,0.95,5000.0,500.0
37,167.9,85.2,1469.0,0.83,10000.0,5679.207080273481
48,166.3,78.5,1394.0,0.1,5000.0,15749.610612152856
50,164.8,91.2,3274.0,0.38,5000.0,500.0
60,179.3,69.0,4301.0,0.44,5000.0,19533.540551927665
74,154.5,90.0,5246.0,0.48,5000.0,29267.879337387545
66,187.1,68.3,1924.0,0.02,5000.0,4889.86165691246
42,152.0,64.8,3045.0,0.7,5000.0,500.0
51,153.4,15.7,1874.0,0.67,351.02,25289.332678919232
65,156.8,94.4,4150.0,0.44,955.35,40021.07903996854
54,161.3,75.6,2139.0,0.59,5000.0,500.0
34,161.6,71.0,1699.0,0.64,5000.0,500.0
54,175.8,55.0,2389.0,0.06,5000.0,20148.565597825826
27,186.0,77.5,2042.0,0.19,5000.0,500.0
70,182.2,61.3,3655.0,0.53,1314.65,500.0
66,176.1,61.7,2510.0,0.22,10000.0,500.0
69,167.5,76.6,2900.0,0.73,311.03,34024.88664034968
48,186.7,51.2,500.0,0.01,5000.0,500.0
44,192.3,103.7,1302.0,0.38,958.83,23667.44102735884
49,174.8,72.7,2284.0,0.05,5000.0,500.0
70,163.3,68.2,2479.0,0.08,5000.0,13532.372618425
51,178.1,74.9,2764.0,0.34,878.98,500.0
21,176.3,25.6,2379.0,0.91,442.09,500.0
22,180.5,75.0,960.0,0.55,5000.0,500.0
51,178.4,52.8,3914.0,0.17,10000.0,500.0
23,159.2,102.2,2396.0,0.83,5000.0,36693.88486915033
55,155.4,71.6,1236.0,0.03,10000.0,500.0
44,169.8,72.8,1607.0,0.77,5000.0,500.0
34,178.3,59.2,1990.0,0.86,10000.0,500.0
44,185.8,72.8,2953.0,0.17,10000.0,500.0
22,156.0,76.4,4346.0,0.74,504.43,13471.390542255316
30,171.9,57.8,2094.0,0.8,408.03,500.0
24,175.5,57.7,3120.0,0.96,5000.0,7496.123207050458
72,166.8,82.7,1895.0,0.41,5000.0,15534.718983928857
38,158.3,72.4,1307.0,0.05,10000.0,2662.8609420212924
73,168.8,66.4,2134.0,0.27,5000.0,500.0
37,179.6,85.1,2384.0,0.43,785.01,9091.976151641726
49,159.5,57.7,3203.0,0.18,1103.69,12950.347786468126
28,167.9,49.3,1295.0,0.52,5000.0,500.0
47,168.2,73.4,2710.0,0.47,1271.15,23102.73510726395
49,168.9,103.8,3699.0,0.08,10000.0,20835.753512619904
44,180.1,66.7,2120.0,0.42,5000.0,500.0
39,174.9,58.5,2945.0,0.16,10000.0,841.9041320541709
44,166.2,80.9,2464.0,0.91,10000.0,500.0
65,171.4,64.1,2182.0,0.41,801.84,4731.288891124707
18,167.1,77.2,3158.0,0.25,10000.0,36698.70436866136
18,168.4,66.4,2111.0,0.46,5000.0,9760.812159705438
67,177.5,37.4,4075.0,0.62,846.01,19616.81514524639
51,154.1,86.3,2864.0,0.33,5000.0,17469.36669042196
68,188.3,75.4,1794.0,0.65,782.13,15137.843561515212
26,163.9,67.7,2731.0,0.4,5000.0,25403.616090951564
36,165.9,79.2,913.0,0.16,5000.0,14130.509990982004
18,167.9,65.0,1025.0,0.26,5000.0,16190.752538179906
33,144.0,81.1,2499.0,0.82,668.68,12250.900345339218
40,180.7,68.7,2457.0,0.41,5000.0,500.0
65,178.4,56.1,3788.0,0.36,627.3,34729.19320422612
60,168.9,60.9,1376.0,0.9,5000.0,500.0
47,145.2,74.9,5310.0,0.54,5000.0,22058.8149152844
72,155.0,73.5,2781.0,0.66,10000.0,18216.408515220075
18,148.3,75.8,4301.0,0.57,5000.0,25558.96192735985
45,178.2,46.8,4170.0,0.3,5000.0,40021.07903996854
52,181.8,64.1,3007.0,0.07,10000.0,15942.672250384505
57,168.2,51.8,2214.0,0.01,5000.0,500.0
71,173.2,75.7,2182.0,0.72,5000.0,500.0
44,172.1,63.8,2765.0,0.23,5000.0,4092.662549657175
61,156.1,66.6,4177.0,0.72,10000.0,500.0
18,170.9,52.6,2491.0,0.13,5000.0,500.0
67,173.4,59.8,2787.0,0.69,10000.0,500.0
59,176.9,59.7,2971.0,0.05,627.44,2091.50307798458
55,179.3,59.6,3859.0,0.72,10000.0,500.0
31,171.6,66.1,5065.0,0.5,1067.98,500.0
40,170.1,62.2,1516.0,0.45,556.14,14836.922940266955
75,171.9,69.2,1478.0,0.67,10000.0,2605.864082933269
38,187.0,60.9,3405.0,0.36,849.91,500.0
72,175.8,83.5,500.0,0.27,10000.0,17588.456971819967
19,175.3,65.8,1382.0,0.87,5000.0,895.9608777688743
71,188.5,58.9,4137.0,0.88,403.79,13145.425053072247
36,177.7,82.8,2816.0,0.23,10000.0,500.0
45,164.4,60.8,1992.0,0.47,620.69,6723.662297466024
71,150.5,68.1,500.0,0.54,10000.0,5881.112146935091
61,178.9,84.0,3519.0,0.88,10000.0,31965.666946618672
74,173.6,56.9,2840.0,0.07,5000.0,11919.31578800856
60,172.4,64.6,3774.0,0.47,5000.0,35195.374771484974
28,176.9,99.3,4450.0,0.12,5000.0,10600.203328979927
18,161.4,94.8,4216.0,0.04,10000.0,500.0
68,186.1,75.0,1848.0,0.43,10000.0,29148.70531457577
39,174.0,87.5,2008.0,0.28,10000.0,500.0
52,173.7,102.0,1342.0,0.54,5000.0,28809.67343167673
65,180.6,73.0,1896.0,0.05,5000.0,500.0
32,168.8,73.9,2340.0,0.9,5000.0,500.0
60,157.6,30.0,2822.0,0.94,5000.0,11964.160775187183
75,184.3,40.7,2987.0,0.12,10000.0,5152.690785593994
33,160.4,93.1,500.0,0.08,5000.0,500.0
36,157.2,73.3,3916.0,0.87,614.9,16732.885906729967
36,173.6,65.8,1292.0,0.22,10000.0,12073.79464109072
27,155.4,79.2,3947.0,0.3,5000.0,7409.971370503994
48,156.2,82.2,2598.0,0.31,5000.0,500.0
40,180.9,76.0,959.0,0.47,99.54,500.0
72,164.3,90.5,1567.0,0.35,10000.0,40021.07903996854
58,165.1,74.9,2280.0,0.82,5000.0,500.0
33,175.4,64.8,3076.0,0.11,5000.0,25657.65526246961
51,181.2,64.4,1650.0,0.74,10000.0,500.0
73,176.7,77.3,3014.0,0.2,656.95,15429.21504665999
34,162.6,41.8,1470.0,0.8,5000.0,990.684789639169
49,183.9,63.1,3538.0,0.54,512.42,4222.596527056552
73,164.3,89.7,2921.0,0.85,10000.0,500.0
53,163.3,85.9,2156.0,0.87,663.67,500.0
40,167.3,57.6,2870.0,0.73,5000.0,20606.08926223896
62,168.0,62.2,4576.0,0.83,5000.0,500.0
51,175.8,56.0,2480.0,0.74,5000.0,19634.98087316357
58,165.0,67.8,2228.0,0.7,363.81,4968.756064114143
48,164.6,44.2,3416.0,0.39,5000.0,11970.443330966416
45,166.8,79.5,2684.0,0.47,5000.0,13078.291814080756
23,157.2,91.2,4464.0,0.34,5000.0,500.0
72,160.5,78.9,4079.0,0.35,5000.0,23218.837620779508
68,174.5,84.3,2874.0,0.49,5000.0,17828.995325155123
66,162.3,93.5,3068.0,0.16,478.46,500.0
64,178.2,86.5,4414.0,0.18,5000.0,500.0
46,152.4,54.9,3344.0,0.14,10000.0,23158.184627930583
34,172.3,65.1,1346.0,0.4,5000.0,500.0
73,178.6,56.1,3686.0,0.75,5000.0,16025.297564461089
73,166.4,78.8,2150.0,0.02,655.55,500.0
29,157.3,78.9,4104.0,0.26,5000.0,32281.72059281906
28,172.3,60.9,2793.0,0.97,5000.0,15705.00891097355
66,174.5,86.6,3134.0,0.67,5000.0,4044.281505887843
25,184.8,66.7,1978.0,0.39,5000.0,500.0
44,161.2,44.7,1111.0,0.74,5000.0,500.0
46,186.2,91.2,2201.0,0.35,738.46,2028.8437355034253
38,165.4,44.9,3976.0,0.08,5000.0,24865.304590800835
36,179.9,75.4,1084.0,0.99,867.53,500.0
49,168.3,88.3,1588.0,0.92,1143.45,18365.207496326955
44,161.7,84.1,4954.0,0.57,749.05,19811.98893203536
19,160.0,78.2,782.0,0.19,5000.0,17243.586985377
67,175.1,91.9,500.0,0.02,5000.0,500.0
22,165.3,66.4,1850.0,0.26,10000.0,500.0
45,174.9,69.5,2864.0,0.73,5000.0,24575.24009075477
21,158.3,44.6,2305.0,0.88,875.69,2510.436565369083
54,184.9,68.6,1715.0,0.46,5000.0,22622.860830922156
62,177.5,95.5,3519.0,0.44,10000.0,14878.30568316815
65,193.6,51.2,4091.0,0.35,951.52,500.0
56,173.5,79.3,4797.0,0.64,5000.0,29386.27330168705
33,184.5,48.1,3345.0,0.17,5000.0,18450.389967279505
40,175.0,70.4,1767.0,0.62,1158.73,500.0
24,181.6,95.2,1505.0,0.41,5000.0,500.0
30,167.2,55.9,2090.0,0.54,5000.0,5676.927413863518
47,171.3,79.0,2452.0,0.77,573.19,500.0
69,170.4,72.4,3304.0,0.2,248.28,500.0
54,176.4,58.4,3674.0,0.67,10000.0,40021.07903996854
20,178.4,70.9,3475.0,0.1,5000.0,13716.417179810942
25,158.1,31.3,3094.0,0.58,10000.0,7933.258478937534
32,174.4,65.5,2586.0,0.43,1025.75,500.0
73,167.4,67.3,4148.0,0.74,5000.0,500.0
69,175.4,48.1,2538.0,0.52,5000.0,22777.96995742065
31,156.0,74.0,2701.0,0.43,5000.0,500.0
19,168.3,80.3,4718.0,0.95,1095.76,39309.72679124526
36,150.4,48.5,2914.0,0.38,5000.0,500.0
27,171.0,83.5,1170.0,0.82,10000.0,500.0
20,143.8,90.2,1851.0,0.97,5000.0,20292.540994675408
52,168.9,81.3,2086.0,0.28,5000.0,12123.992321235051
33,188.7,82.4,2134.0,0.86,5000.0,500.0
36,162.6,72.8,2395.0,0.1,10000.0,500.0
23,167.6,79.9,2651.0,0.25,5000.0,500.0
30,183.9,44.0,1777.0,0.88,10000.0,500.0
22,169.5,69.2,500.0,0.24,5000.0,11921.655171274942
65,186.1,83.3,2497.0,0.77,5000.0,2910.6282601136813
47,159.9,60.7,1331.0,0.62,179.98,14728.895686521268
60,189.5,56.2,2315.0,0.17,1060.96,1637.021850875543
62,169.0,41.1,2558.0,0.63,5000.0,500.0
52,165.7,36.0,4172.0,0.72,5000.0,24096.818254028258
47,177.2,77.2,4694.0,0.87,5000.0,11077.240074636484
37,169.0,65.6,3699.0,0.55,5000.0,16558.08075692185
35,178.7,103.7,2607.0,0.9,5000.0,18579.603464429416
19,181.7,61.1,1801.0,0.98,630.86,19425.91018877002
43,153.1,71.5,3306.0,0.66,5000.0,18932.100560748066
39,167.4,60.8,2360.0,0.18,10000.0,500.0
45,162.1,54.7,2444.0,0.8,5000.0,27125.906572605523
48,180.9,70.5,3434.0,0.79,5000.0,500.0
45,168.2,68.7,1934.0,0.4,5000.0,500.0
61,176.1,46.3,1484.0,0.81,5000.0,500.0
21,173.8,67.8,2737.0,0.31,5000.0,36374.07000298622
25,160.5,76.0,1975.0,0.3,5000.0,3911.341424776443
64,163.8,49.6,2828.0,0.3,10000.0,500.0
61,169.2,53.5,3505.0,0.41,5000.0,10239.745803009406
59,182.9,105.1,2287.0,0.49,861.04,500.0
60,168.2,59.7,2266.0,0.04,189.69,28563.731169345378
56,163.4,56.4,2133.0,0.3,5000.0,500.0
19,175.3,59.0,3868.0,0.76,5000.0,1236.2040979616436
66,180.6,66.5,984.0,0.16,10000.0,11470.532842465616
56,170.6,73.0,2510.0,0.92,10000.0,17577.104533609498
33,168.5,44.2,907.0,0.62,5000.0,500.0
41,158.5,50.9,2811.0,0.84,10000.0,3319.7338871675097
61,175.5,99.8,2445.0,0.05,758.98,500.0
64,173.8,65.8,1913.0,0.35,1195.2,500.0
72,174.1,56.2,3427.0,0.45,5000.0,500.0
74,182.7,65.7,3136.0,0.18,5000.0,27252.50561336032
26,182.6,82.8,2294.0,0.97,5000.0,11118.924390264356
37,186.9,79.4,2531.0,0.76,5000.0,12778.547523953092
29,172.9,73.7,2912.0,0.56,5000.0,500.0
59,173.2,73.9,3970.0,0.38,10000.0,500.0
60,154.5,87.6,4504.0,0.24,1312.02,16830.23203191728
53,169.7,69.3,1572.0,0.65,5000.0,500.0
56,170.8,89.3,4636.0,0.26,838.07,25264.887883286072
20,176.5,37.2,2888.0,0.41,672.7,500.0
55,150.9,85.0,3587.0,0.87,1025.42,500.0
35,174.0,94.8,1623.0,0.25,5000.0,18190.006055313752
69,157.5,76.5,1678.0,0.32,5000.0,9338.097616995125
39,163.6,60.6,2684.0,0.52,10000.0,9805.76370224276
61,161.9,70.7,1090.0,0.23,684.99,1576.2752637930944
47,167.7,53.4,2451.0,0.23,5000.0,28558.640451367977
41,185.1,74.5,4029.0,0.8,720.61,12572.690227491412
72,182.8,98.5,2027.0,0.72,5000.0,500.0
64,164.9,59.9,2306.0,0.75,5000.0,500.0
56,166.6,70.7,1842.0,0.95,625.85,500.0
48,181.4,93.0,5015.0,0.0,5000.0,9985.35077290691
51,160.3,61.3,2394.0,0.97,5000.0,500.0
29,178.4,49.5,2204.0,0.3,744.8,5761.273790480219
25,160.2,56.8,1577.0,0.75,10000.0,500.0
56,176.5,73.3,1485.0,0.87,505.17,27264.79719141587
57,179.2,83.5,541.0,0.73,5000.0,500.0
33,167.6,75.1,1230.0,0.62,5000.0,500.0
21,179.2,74.7,998.0,0.68,5000.0,7118.792015716052
40,179.1,80.2,2992.0,0.65,1153.2,500.0
67,164.3,53.4,3738.0,0.88,5000.0,500.0
26,154.4,65.7,2463.0,0.84,10000.0,15652.431746675493
55,157.9,41.7,2498.0,0.73,5000.0,18244.112242171323
75,153.4,98.9,2353.0,0.44,887.5,500.0
53,165.2,79.0,3832.0,0.34,10000.0,500.0
60,148.5,86.7,1629.0,0.78,5000.0,500.0
48,165.6,70.5,3228.0,0.81,5000.0,19054.549699421703
59,175.7,53.2,3045.0,0.04,5000.0,36536.86457934811
72,187.9,49.6,1120.0,0.17,5000.0,35070.03909571301
48,165.7,70.9,500.0,0.45,639.64,500.0
53,164.1,63.8,3211.0,0.56,1203.17,13668.834172108887
71,163.7,71.6,3014.0,0.02,5000.0,28819.075039984185
25,178.3,64.9,2146.0,0.45,5000.0,28866.770683524708
51,163.3,71.2,500.0,0.29,1064.61,20944.42018948653
72,163.3,85.1,1766.0,0.0,5000.0,500.0
33,173.8,77.2,4210.0,0.28,5000.0,8211.053673623343
40,171.2,67.7,1253.0,0.9,926.97,500.0
27,171.4,60.0,1228.0,0.15,5000.0,8646.273398883648
46,171.0,79.9,729.0,0.13,5000.0,500.0
55,162.7,77.5,2501.0,0.9,10000.0,10984.65059846852
67,161.6,54.2,2855.0,0.16,5000.0,4359.64553403087
38,176.9,58.9,951.0,0.75,5000.0,7460.222932138988
54,159.5,54.8,3385.0,0.62,1289.53,26351.2216850178
71,153.1,63.7,4090.0,0.43,5000.0,16293.3737418524
53,174.0,65.7,1591.0,0.76,5000.0,500.0
54,169.4,69.6,665.0,0.52,496.96,500.0
55,151.4,59.0,4283.0,0.39,10000.0,20718.920188420325
51,170.7,77.5,1979.0,0.61,536.04,500.0
63,160.2,82.9,1497.0,0.13,593.73,19184.122591464125
59,161.3,71.7,1481.0,0.42,5000.0,500.0
38,167.9,80.7,1900.0,0.53,10000.0,11772.799305081704
43,182.9,64.1,1677.0,0.85,5000.0,500.0
73,165.5,81.5,1364.0,0.15,10000.0,500.0
46,172.4,68.4,2472.0,0.53,1057.65,500.0
52,179.5,65.6,1603.0,0.39,5000.0,10321.12867438911
38,158.0,78.5,1848.0,0.99,10000.0,4762.554313167681
50,164.1,87.0,2963.0,0.2,5000.0,500.0
38,154.5,74.8,1022.0,0.25,5000.0,500.0
48,180.9,75.6,2341.0,0.21,5000.0,1239.2239094890654
23,161.8,81.6,1637.0,0.29,5000.0,18234.087159764706
44,158.4,75.1,3088.0,0.39,5000.0,500.0
68,156.6,98.2,2383.0,0.27,10000.0,500.0
46,155.5,60.8,2240.0,0.38,5000.0,500.0
62,158.1,74.7,540.0,0.43,1104.94,1039.9339819451382
22,160.8,70.7,1252.0,0.15,10000.0,20810.72186300894
22,164.8,49.6,2341.0,0.41,10000.0,500.0
24,179.9,79.4,3624.0,0.59,5000.0,500.0
31,181.9,80.7,2991.0,0.56,741.64,35324.41059405857
28,176.1,57.3,2138.0,0.42,5000.0,9348.235706928515
20,170.5,52.6,2025.0,0.05,497.74,500.0
74,169.7,75.7,1749.0,0.6,5000.0,2043.5333763316853
67,167.2,78.7,2883.0,0.12,5000.0,500.0
41,162.1,50.6,4403.0,0.83,10000.0,24102.562178675496
